iba1_to_nearest_iba1,iba1_to_nearest_tcell
29.69596134897463,98.89778229666246
29.69596134897463,71.13276399017485
66.96655988992535,4.166210468469794
87.77781344582154,84.40844200995534
77.51471220542813,187.65273199776252
33.11870735118622,130.6118432988396
33.11870735118622,155.70627009489925
81.00735264262312,320.28177010012257
53.495734036103485,351.9549375615552
53.495734036103485,400.73519936644095
55.34353166265207,384.0264356603681
55.34353166265207,330.1539751613699
47.76182137205514,239.43089980204334
66.51779138759593,122.10381809625386
31.634229787579443,68.86248160830823
19.904018817687113,475.01815269624814
47.043359353930015,205.2103399489574
87.74021017124446,251.43318789147324
27.907555081784178,191.6862569589256
19.904018817687113,455.15627204941535
31.634229787579443,53.91375790131787
47.043359353930015,191.61204904101524
103.8232555261213,39.06563535376293
27.907555081784178,182.00707440299868
63.99372442729789,130.21318951947617
31.34018598293821,39.70629652615449
54.480974766764874,12.04061163877075
45.698415557177604,121.89698794043754
76.63191997462388,67.74323113232494
49.43163479769221,234.20739547537806
31.34018598293821,66.22610734432237
103.37101962308017,181.52335153099557
52.84386516353513,151.33618625370835
44.7075198838225,187.75528139467568
43.89255581599599,442.60207284964156
43.89255581599599,472.34268097161265
46.61876822374949,7.473932230591604
51.5423432588127,86.96546149196405
51.557743442245865,402.0955448776092
69.27290947533061,76.52758741246481
51.557743442245865,356.07389491086235
44.7075198838225,162.10959021523576
77.94383626479835,128.28079194317593
93.66078336780922,201.35635022679855
39.11777546610852,161.92338501469715
63.277133739081776,139.77385982983913
64.39947958309386,223.84856778812184
101.41490821104591,381.2067627994935
70.49608677279602,140.87522515878382
37.96583246246512,286.2753700749774
37.96583246246512,251.23780466715226
39.11777546610852,189.15397985172328
53.11141597486023,157.90952195699106
83.16637940266213,102.19686198379189
38.959546350389736,263.53176861544483
35.71453803365171,135.2188958115405
38.959546350389736,246.0802040098386
63.277133739081776,129.65237504546826
81.12195691274474,291.3760498124675
53.11141597486023,205.1444719391781
25.378524873141078,166.0522866022287
55.794533932378066,91.85737606103707
25.378524873141078,188.05233231811096
100.44984927653104,338.98330739778396
62.587306579668954,407.986015085379
17.972602162863595,235.40438724456095
62.8340232647983,142.15517340958002
50.314354482153284,269.6653576820696
17.972602162863595,228.46199835751827
50.270097606329806,50.297017489425144
50.270097606329806,64.10605922502029
72.54397325805499,102.67269873510551
31.53878423177343,195.73798895911463
46.929519514851236,200.28822914785948
31.53878423177343,200.83838755378414
81.12195691274474,302.65223989348885
32.61529387172524,181.82995241347285
32.61529387172524,151.91144775987536
62.587306579668954,348.20953898260325
62.22922208032161,177.86526781710893
55.794533932378066,70.89115238401486
48.847282437545786,237.80859881900975
52.43478776849485,6.174836237045055
55.751120715370575,50.044308304208876
116.58393762736628,180.30616828854303
83.5157215211462,158.92102059983966
37.70427505424398,229.99157460973893
65.34442865196844,69.20107595902532
37.70427505424398,192.9080931579471
70.39991069087495,3.4874585323897582
101.38002483308018,176.25905529678212
35.65882205825565,188.15874595008827
70.37991412048757,14.68766677862544
45.846900629312856,102.95171392523275
35.65882205825565,166.4369213210397
58.941109093847295,135.81790956591982
109.6738690689175,98.95408765468558
45.846900629312856,68.39026027075863
51.554770031169134,103.72098979316726
46.8479361941522,58.46122112559999
40.509338305026084,53.656336856755196
50.0963067410729,18.923060386187675
28.801169138265784,85.23086458588573
57.36525316905646,16.88864547217621
44.769709718574326,49.7931530875344
50.20182346790741,1.447843913738906
38.99243084760447,152.6066939036321
37.220124237457036,48.39098825339926
45.82708699544085,91.29146510131936
115.20433095785296,186.99838925488092
37.220124237457036,72.29360238484297
48.73715528501091,164.40253147097252
28.801169138265784,61.03363437771083
21.27400668373807,104.0981160025684
44.769709718574326,8.548193850341843
50.0963067410729,44.890084809119486
84.03483449439501,118.96992380364404
38.99243084760447,115.87796608637227
21.27400668373807,124.00572796361925
50.23541151740645,108.05072571402144
46.43178355092496,119.9542789183088
58.55996579771434,24.07677514415997
36.49588748486409,81.75410966398515
50.23541151740645,69.82664964062349
62.188930653524544,125.51462982039695
45.82708699544085,83.65636957345642
29.752294087731226,22.067969815688304
29.752294087731226,7.797033469946634
60.74434630742593,38.45198745238502
82.32145064748656,40.80911667112992
46.807947768493,33.074210254265815
36.49588748486409,118.18453449207855
30.52427331633358,76.7627608242425
38.70600711685833,27.79878961502831
80.55460501149953,88.43015110809205
92.79946282157738,89.2626576024944
27.69598085509558,88.17582191642536
51.015101189470904,32.20744105548367
74.42151365050465,96.15138007654909
75.91796588232285,105.73080942509343
52.418907915902814,20.29658666693619
46.807947768493,11.68064361533213
38.70600711685833,58.52535359678858
43.220923956235886,18.757137818551765
27.69598085509558,108.74950179436526
16.18789218071453,11.730648674694992
60.74434630742593,19.591776882371608
53.54399982407763,103.42187890083633
29.298941406438217,87.41180540958865
47.18122500463181,81.37468322081146
58.64767164479683,68.31495134033838
16.18789218071453,25.983463957897992
29.298941406438217,116.49984129234969
19.180504937814735,41.49559297142509
75.91796588232285,29.889171583581994
69.50873429571796,45.04841659585705
33.967287863570135,121.16390752926183
76.26944248221035,89.9729013338176
33.967287863570135,109.80326956273969
61.635337509983096,23.799647874603846
98.4336480520327,161.46027645405675
52.84895308099122,82.80925251132788
58.64767164479683,12.590119663628636
64.94679898589085,58.611811475541714
36.98014953915754,29.03417419399857
47.374434918491254,100.76894724341186
44.364550948482,17.195204461119072
47.57164075120805,44.14034938528566
52.84895308099122,125.6323220954889
69.00243118960569,56.557934945120365
55.01067358414094,86.4148018069867
47.57164075120805,24.507459691939413
47.374434918491254,122.88938596777217
36.98014953915754,33.94609486498991
51.20373309065314,69.40574068445139
62.99804154922972,112.34384634794169
82.1316677297423,84.30589693662681
33.62529675274349,131.71868587061823
53.61651787784222,129.99503169551494
72.5548195591226,89.73587015256656
55.01067358414094,96.12396878067794
39.79005197140208,61.672398618713316
84.27657539174628,115.92184049913108
49.780446938607255,76.46568121512692
61.96283748423653,105.43323909952927
54.205234931301256,52.63207527786317
33.62529675274349,118.44392826033345
75.9373033826872,117.89790065173378
64.96491022382982,70.38934442334289
63.46002070262348,126.69549189558712
73.46760514213464,137.2863220827048
27.668252956862144,16.46777587980555
64.96491022382982,114.14796809186147
34.445684607899956,37.736603263450135
36.45565004861931,8.753148026128118
27.668252956862144,13.375838997514432
96.10327928226795,99.94673569492701
63.57355253497328,39.67093623000099
27.309674718952333,105.422292668589
27.309674718952333,98.85432254415036
53.61651787784222,146.24648561368898
68.1700172667028,94.72294938415901
73.46760514213464,65.88143312165677
56.64308783340958,98.99466029762497
83.59973935511486,27.690936563775608
34.782955071424084,34.940620584406865
36.45565004861931,25.88378030146539
51.02805805298867,95.170625865727
63.088337751618766,108.90134114424954
69.5278363010445,131.49350607713916
46.00919100243879,47.86705968663101
34.782955071424084,17.508991158849465
66.23917516108101,86.08478253662972
65.71148200508848,114.0310798941676
95.78637610004888,78.9275254281629
62.34936055129943,79.64135544467533
65.02512003844797,100.09790901030749
64.16535781522195,160.10052560977553
54.1309838699841,23.208031075994118
66.23917516108101,96.82752707552376
82.77237891646548,154.561478131664
33.21636207804908,20.671360046188802
64.32006538865465,95.35617400068433
72.11486661957909,93.3319793229272
68.04338001717659,121.33562036871275
65.02512003844797,59.44042953663686
33.49887528730551,149.78212042621428
33.21636207804908,12.79708829872389
43.832019566402295,46.308587241931924
33.49887528730551,158.03991723436064
43.832019566402295,29.13900657115626
54.57627265838886,17.039487264830655
83.33191023113709,168.55069699278303
46.9117403849581,22.60635481812862
39.390389390327805,29.386200306145028
45.336197623979594,168.74472522004592
45.336197623979594,153.04830787169328
39.390389390327805,26.850416202308377
70.8805831931598,106.21513958294717
43.55748586907887,79.19176723317995
26.544089375946967,42.41721380922845
78.98994192861355,13.289308842511046
26.544089375946967,59.73927947383263
85.4443149695002,130.340486917253
43.55748586907887,79.67374617057155
46.25623767653225,156.9038281440587
83.33191023113709,241.13162010982106
29.15685961498601,69.71530049235739
45.70072413452891,66.02425570622084
69.84126809794155,162.8742991565825
170.8700950645446,79.08659802617856
45.70072413452891,101.414178412075
59.0468844173544,28.584314323065154
38.873652692559226,135.96791799315264
69.84126809794155,215.70638231874995
36.31134735188281,85.4389026900702
36.31134735188281,82.71014424127608
38.873652692559226,174.71104133592877
66.56820106271586,208.97130661453537
184.02295366398604,387.8651654546477
72.5131396325093,209.982181605755
72.5131396325093,249.52186145126936
85.61879395788662,151.6792501171001
41.97794063666698,190.67457943684502
61.971645007138356,193.16239309148796
42.59776317125189,258.6721111042155
61.971645007138356,167.96202547644552
41.97794063666698,199.78589986019145
62.086812197802935,254.53172543275605
60.74514943551791,173.41937156785548
42.59776317125189,291.5513067598118
98.73184385901914,265.2482224114463
51.465632533648204,97.32525737322594
51.465632533648204,130.06073026519155
23.013571075014134,184.6473616596301
53.77978743242976,127.8250846557934
23.013571075014134,179.4624741937143
53.77978743242976,94.00059876887131
82.27508130881057,178.53845206508103
63.611827137164184,176.41961266634152
76.06164223456389,19.206277348291245
106.19031491933181,259.5628216841162
61.65196480429337,124.23831189912049
105.76388290606245,92.398704004345
61.65196480429337,97.54621603298637
72.15868616195407,95.52257624502936
117.96976151430064,269.50913150073916
42.873082417895844,123.5359188996097
64.17960417605207,402.2818928140189
65.77197794827087,177.6394073722244
42.873082417895844,81.11663358863767
51.14878295592164,46.1828076291754
77.82599555036884,173.47122987512375
73.39715480677081,323.67964922248984
64.17960417605207,436.9787152517102
51.14878295592164,4.967733586840346
45.73075118345664,125.25514972764942
73.39715480677081,276.0627344205549
71.35739095992857,257.5527634562318
41.925293683121595,189.17341180744862
78.30977585721064,250.30345389485535
85.97573475846933,155.23772219137342
41.925293683121595,147.78584234336728
65.1414407234169,63.57195166963492
80.76818851065113,85.19040615375253
66.1317839196001,194.71184664688644
65.28711568426914,177.8488531336431
61.245571624925894,411.4448112565992
73.79085739254093,206.69337109726143
74.09226664453028,419.1154163994921
120.32916078797514,563.6719568722443
65.28711568426914,131.85041310449265
56.191149895299205,145.50595294765012
52.71436270745587,205.5382570952453
61.83749940312958,89.50981857698429
25.352755425826253,410.30651154974544
56.191149895299205,130.19873768917742
40.10759416864483,256.9092378630294
56.938653226126654,100.62975253408004
70.05991576900388,50.700913890027806
40.10759416864483,228.7385378695485
51.77067644767281,20.39042190599308
74.09226664453028,358.10454618460614
99.67234828665961,142.11010098619997
25.352755425826253,385.4982058730959
73.7273167358003,165.2802568213135
70.65971016088774,198.81483130359837
45.78352461155963,447.1989820520163
35.68798963619551,133.83287336932713
35.68798963619551,139.19683152293487
89.24632843052346,78.39115140600876
81.88143005743967,19.12970308671551
51.77067644767281,48.292558106691985
57.76272030844856,181.68322821191342
26.177877378247075,125.97117255502344
54.32459590627321,10.371745166677504
134.12283945226525,267.9673048256094
26.177877378247075,100.4045159595536
76.82937604654188,104.75923590505279
58.32349459001244,133.1924979567209
60.74382034793498,193.87914771978586
31.649889761114217,299.8215255497849
31.649889761114217,272.1915025144953
74.08441467509654,412.74332806966794
73.95948628359993,543.5476035394431
57.76272030844856,135.26135136937833
70.8898596624564,79.48484738440133
66.28095685783943,113.43203237242554
62.108099088617884,31.7314465673443
89.99004520341329,88.5499123750014
62.108099088617884,51.37530988691191
61.7042886111913,122.09585292218642
58.32349459001244,161.30925733382662
74.08441467509654,412.4757319649924
65.8245234193227,486.8111211953134
45.608541798627535,113.28128659847897
65.8245234193227,547.8850810956501
27.636508404473137,172.28452251586114
79.70070812170445,249.7910953785822
134.12283945226525,282.9660443789987
45.608541798627535,143.24648323423295
27.636508404473137,186.49888749804848
92.46247934075828,148.93042416058793
91.3423697447067,125.33045089004004
95.59811729846473,227.35405313207198
92.46247934075828,172.61338694360725
